Subject ID,Slice Index,Haarpsi,VSI,VIF,NQM,LPIPS
brain_AXT1_201_6002836,0,0.8822013404313285,tensor(0.9848),tensor(0.5283),25.446209200911216,0.1759040355682373
brain_AXT1_201_6002836,1,0.9255925808589034,tensor(0.9880),tensor(0.5803),29.344686395261213,0.1406934857368469
brain_AXT1_201_6002836,2,0.8523432076912777,tensor(0.9848),tensor(0.5301),24.663065419922937,0.1724630743265152
brain_AXT1_201_6002836,3,0.918524645617404,tensor(0.9889),tensor(0.5715),29.036462345037428,0.1429133415222168
brain_AXT1_201_6002836,4,0.8813598060665707,tensor(0.9852),tensor(0.5165),26.78420129017896,0.1845535784959793
brain_AXT1_201_6002836,5,0.8697944348632924,tensor(0.9849),tensor(0.4999),26.7327731589986,0.1918746083974838
brain_AXT1_201_6002836,6,0.9425052778790716,tensor(0.9919),tensor(0.6014),32.67131972833519,0.1337507367134094
brain_AXT1_201_6002836,7,0.9336984656500428,tensor(0.9937),tensor(0.6082),29.243760844004235,0.1092151999473571
brain_AXT1_201_6002836,8,0.943621504101382,tensor(0.9919),tensor(0.5403),28.96233522658514,0.1187426149845123
brain_AXT1_201_6002836,9,0.905019175447896,tensor(0.9896),tensor(0.4992),27.66925108434065,0.1273815780878067
brain_AXT1_201_6002779,0,0.8896476353936071,tensor(0.9833),tensor(0.5171),28.24078325621977,0.1853466480970382
brain_AXT1_201_6002779,1,0.9004680907331104,tensor(0.9854),tensor(0.5482),28.54926055157126,0.1769989132881164
brain_AXT1_201_6002779,2,0.848590366785095,tensor(0.9834),tensor(0.5368),22.67927503621225,0.187354177236557
brain_AXT1_201_6002779,3,0.9123445006826284,tensor(0.9882),tensor(0.5629),28.25520399007218,0.1732194125652313
brain_AXT1_201_6002779,4,0.918247860179466,tensor(0.9916),tensor(0.6232),22.76271410527557,0.1477414965629577
brain_AXT1_201_6002779,5,0.9334706206278304,tensor(0.9909),tensor(0.5700),26.70044373913757,0.1488172113895416
brain_AXT1_201_6002779,6,0.9309453434420562,tensor(0.9917),tensor(0.6156),27.48968234390981,0.1160956919193267
brain_AXT1_201_6002779,7,0.960391919165568,tensor(0.9935),tensor(0.6042),33.776252829893366,0.1067472100257873
brain_AXT1_201_6002779,8,0.9603969491353044,tensor(0.9942),tensor(0.6353),33.336122165505515,0.0866928994655609
