Subject ID,Slice Index,Haarpsi,VSI,VIF,NQM,LPIPS
brain_AXT1_201_6002836,0,0.7841814205939153,tensor(0.9738),tensor(0.4296),21.4445958214967,0.2513944506645202
brain_AXT1_201_6002836,1,0.8708042532147762,tensor(0.9806),tensor(0.4832),26.06766491059716,0.191946342587471
brain_AXT1_201_6002836,2,0.820484969402015,tensor(0.9768),tensor(0.4330),22.73095496512097,0.249440386891365
brain_AXT1_201_6002836,3,0.9007417959508816,tensor(0.9880),tensor(0.5346),26.956340697617016,0.1573229283094406
brain_AXT1_201_6002836,4,0.8839415271248057,tensor(0.9863),tensor(0.5110),27.730267025031804,0.1745288521051406
brain_AXT1_201_6002836,5,0.8605593298321629,tensor(0.9825),tensor(0.4731),26.521286533072647,0.1986418813467025
brain_AXT1_201_6002836,6,0.8768157072202489,tensor(0.9853),tensor(0.4760),26.056092971829123,0.1908793747425079
brain_AXT1_201_6002836,7,0.9484947448272588,tensor(0.9933),tensor(0.5683),22.888755810977518,0.1081243902444839
brain_AXT1_201_6002836,8,0.9409748327935732,tensor(0.9922),tensor(0.5561),30.502053751468363,0.1176604256033897
brain_AXT1_201_6002836,9,0.9302373486441116,tensor(0.9892),tensor(0.4866),27.48873363064652,0.1303031295537948
brain_AXT1_201_6002779,0,0.8663261962137035,tensor(0.9809),tensor(0.4757),25.36992817105215,0.223079040646553
brain_AXT1_201_6002779,1,0.8978870256934216,tensor(0.9846),tensor(0.5334),27.271958086729114,0.1882800459861755
brain_AXT1_201_6002779,2,0.8855164492290463,tensor(0.9836),tensor(0.5208),25.888352490443573,0.2014610767364502
brain_AXT1_201_6002779,3,0.839049819811242,tensor(0.9824),tensor(0.4969),24.123987289447072,0.2201774418354034
brain_AXT1_201_6002779,4,0.9266407160177969,tensor(0.9905),tensor(0.5765),25.600467388781432,0.1602280139923095
brain_AXT1_201_6002779,5,0.8606233652391159,tensor(0.9856),tensor(0.5055),23.76100766907043,0.1690591871738433
brain_AXT1_201_6002779,6,0.9298842760707428,tensor(0.9911),tensor(0.5732),27.48509376014496,0.1277687549591064
brain_AXT1_201_6002779,7,0.919973789998128,tensor(0.9902),tensor(0.5367),27.850290788374878,0.1362937092781067
brain_AXT1_201_6002779,8,0.9444323699361286,tensor(0.9910),tensor(0.5356),30.88692058587963,0.1337970197200775
brain_AXT1_201_6002779,9,0.9196120049947109,tensor(0.9893),tensor(0.5418),31.018269255840465,0.1194353625178337
brain_AXT1_201_6002717,0,0.8668890264452223,tensor(0.9816),tensor(0.4652),26.33629256099649,0.2187931984663009
brain_AXT1_201_6002717,1,0.8582263466336625,tensor(0.9808),tensor(0.4729),26.232321198901968,0.2088069021701812
brain_AXT1_201_6002717,2,0.8444869723934756,tensor(0.9787),tensor(0.4285),18.39336319948151,0.198146179318428
