Subject ID,displacement_rms,rotation_rms,motion
6001953,0.6044453288113272,0.005664428317679357,0.604471869709418
6002653,0.49061397655398054,0.007821975444110792,0.4906763264005693
6000181,0.5384564347464325,0.0039461954420402495,0.5384708948293361
6000914,0.7434557852965078,0.00402167296592026,0.7434666626986659
6002994,1.2088209551501512,0.005396089040995879,1.2088329989651432
6002510,0.7079224978693136,0.004919949178727345,0.7079395940964522
6002469,0.68844069110897,0.0034615045761557986,0.6884493933387748
6003018,0.7114729827499111,0.004151228882152193,0.7114850932270382
6000254,0.3535529201298457,0.003752575598282741,0.35357283430145175
6000951,1.1190081650187897,0.005883411634584225,1.1190236315249025
6000557,1.765540948839774,0.0056579803865866776,1.7655500148033485
6002993,0.945922574938624,0.0026995476776151633,0.9459264270207173
6001344,0.8169730710298682,0.012275556986546261,0.8170652899782881
6000949,0.6884023796990619,0.003461411444977897,0.6884110819448819
6002939,0.8427836715389344,0.0063845611884101,0.8428078545162089
6000913,1.2857004862842976,0.007689150063326203,1.2857234786144243
6000480,0.9763345780922636,0.007480262527501042,0.9763632329753507
6002947,0.9957195289673875,0.006579731139758036,0.9957412682162509
6001957,0.7675170903805647,0.014261119781368679,0.7676495708092765
6000887,2.238463052977457,0.011404822144902838,2.2384921061985708
6000455,0.9459260498818058,0.0026994896043982036,0.9459299017840175
6003003,0.6884354209094068,0.0034614620285523686,0.6884441229919006
6002951,0.6452795336149483,0.007546417556642875,0.6453236590427042
6001521,0.5381336055124473,0.010908579594998856,0.5382441588076983
6002618,0.9673723750559304,0.008360710745534529,0.9674085039452167
6000165,1.40060275496395,0.011579827448808169,1.4006506236804204
6001485,0.5381336055124473,0.010908579594998856,0.5382441588076983
6002442,0.49061397655398054,0.007821975444110792,0.4906763264005693
6000536,0.6884295261882688,0.0034614387071843474,0.6884382282280146
6000507,1.0011676073125135,0.00898457265575878,1.001207920702623
6000551,1.2038083569995186,0.004591805719414807,1.2038171144578587
6001402,2.0319674200644577,0.013669862621258022,2.0320134008779305
6000511,0.7370221817254797,0.006822682287056161,0.737053760148455
6001374,0.6377512271767499,0.0061411220124750554,0.6377807939606073
6000464,0.9945911567987974,0.007261777976974744,0.9946176665441635
6002964,0.7370468198575328,0.006822542309169729,0.737078395929268
6002616,0.5792847182743808,0.0033514898017410885,0.5792944133254867
6002467,0.39864162800129765,0.0025559399232720713,0.39864982177898484
6000421,0.5792860129568131,0.0033514686566260446,0.5792957078639176
6003012,1.6390615062581448,0.01699601594833735,1.6391496227786329
6001513,1.7913594851447971,0.024065393234611838,1.7915211269113656
6002541,0.6044453288113272,0.005664428317679357,0.604471869709418
6001533,1.40060275496395,0.011579827448808169,1.4006506236804204
6001912,0.5381336055124473,0.010908579594998856,0.5382441588076983
6002876,0.8517091914482291,0.008678338661500248,0.85175340349148
6000575,0.9311207053372873,0.005403947720077426,0.9311363866581355
6003005,0.9899956785714928,0.00455560000289573,0.9900061601230656
6000950,0.6954867667873719,0.00962420677110526,0.695553353907754
6001887,1.3688484327345423,0.011610940333223019,1.3688976754071993
6001421,0.9946111865890792,0.007261815438135125,0.9946376960741
6000553,1.380921420997394,0.007221694116421142,1.3809403042258461
6002516,0.6954813479090078,0.00962433120043691,0.6955479372698808
6001835,0.6954813479090078,0.00962433120043691,0.6955479372698808
6000918,0.8780895541867285,0.0073718696652879745,0.8781204983566946
6000483,0.4954037891515397,0.004864013019382394,0.4954276666965178
6000563,0.8951111981351121,0.00189986303915421,0.895113214351371
6001413,0.8512798603922556,0.01179475293527335,0.8513615664958468
6002466,0.7770398747752765,0.005498970524492492,0.7770593321411221
6001404,0.8780912279942147,0.0073720346111521735,0.8781221734899398
6000502,0.6803617125852525,0.007037439434801216,0.6803981080997625
6000585,0.9616732115132232,0.004816761897322281,0.9616852743685597
6002914,0.7370171157614903,0.006822699385852134,0.7370486945597935
6000912,0.8950765103290065,0.001899832057005689,0.8950785265576405
6000260,0.6452568360674419,0.0075462927148612115,0.6453009615873078
6002474,0.8169730710298682,0.012275556986546261,0.8170652899782881
6002881,0.5381336055124473,0.010908579594998856,0.5382441588076983
6001499,0.6377512271767499,0.0061411220124750554,0.6377807939606073
