Subject ID,Slice Index,Haarpsi,VSI,VIF,NQM,LPIPS,Motion_Level
brain_AXT1POST_209_6001417,2,0.9922189811000448,0.9986,0.8607,40.20175447804547,0.053382720798254,1
brain_AXT1POST_209_6001417,3,0.9964479240247184,0.9994,0.9237,41.9879601384142,0.0310929138213396,1
brain_AXT1POST_209_6001417,4,0.998737740860306,0.9997,0.96,46.69182464773377,0.0134137775748968,1
brain_AXT1POST_209_6001417,5,0.9945618502486944,0.9993,0.8959,44.37772704872943,0.0327000133693218,1
brain_AXT1POST_209_6001417,6,0.9928133044355444,0.9993,0.9002,41.6771606384702,0.0326109901070594,1
brain_AXT1POST_209_6001417,7,0.9944009096504746,0.9994,0.9132,42.47784628871791,0.0232472456991672,1
brain_AXT1POST_209_6001417,8,0.9967382403646232,0.9995,0.9296,44.7712896004963,0.0234682727605104,1
brain_AXT1POST_209_6001417,9,0.99806865903787,0.9996,0.9318,44.05997225043669,0.0188471022993326,1
brain_AXT1POST_209_6001354,0,0.9926041352686564,0.9986,0.8742,40.87176829105533,0.0400446504354476,1
brain_AXT1POST_209_6001354,1,0.9956037267415602,0.999,0.8989,42.85319564350124,0.0369936451315879,1
brain_AXT1POST_209_6001354,2,0.9852526028625096,0.9975,0.822,40.68241440373741,0.0699031352996826,1
brain_AXT1POST_209_6001354,3,0.9913314185064332,0.9991,0.9023,37.06973613442004,0.0286456160247325,1
brain_AXT1POST_209_6001354,4,0.9943150723526408,0.9991,0.8673,44.16929184127272,0.0374659933149814,1
brain_AXT1POST_209_6001354,5,0.9732850013200344,0.9978,0.805,37.8848028491863,0.0503667294979095,1
brain_AXT1POST_209_6001354,6,0.9938931400783524,0.999,0.8497,39.40856590446855,0.0395734645426273,1
brain_AXT1POST_209_6001354,7,0.9948823795183158,0.9991,0.8455,43.65770524792357,0.0342946946620941,1
brain_AXT1POST_209_6001354,8,0.9931790216025488,0.9989,0.8316,36.50757964678044,0.0395349822938442,1
brain_AXT1POST_209_6001354,9,0.9902731234457413,0.9988,0.8347,39.87606203534097,0.0332500450313091,1
brain_AXT1POST_209_6001320,0,0.9946304160065328,0.9989,0.8791,41.83440336793807,0.0389452911913394,1
brain_AXT1POST_209_6001320,1,0.9956707010503996,0.9993,0.9007,42.72535061941728,0.0392666310071945,1
brain_AXT1POST_209_6001320,2,0.9963455377691892,0.9993,0.8961,43.94085862364597,0.0371310971677303,1
brain_AXT1POST_209_6001320,3,0.9912238444065076,0.999,0.8632,38.65797255555034,0.056003239005804,1
brain_AXT1POST_209_6001320,4,0.9938288165822816,0.9989,0.8716,42.10882072648283,0.0453218817710876,1
brain_AXT1POST_209_6001320,5,0.9991093221398828,0.9998,0.9379,45.26588260081652,0.0196237973868846,1
brain_AXT1POST_209_6001320,6,0.98967721962046,0.9992,0.8865,38.09566307822279,0.0305548422038555,1
brain_AXT1POST_209_6001320,7,0.9944472248144488,0.9991,0.8873,42.90507645416543,0.026650995016098,1
brain_AXT1POST_209_6001320,8,0.9899706523453043,0.9987,0.8257,38.05587415795561,0.0418888553977012,1
brain_AXT1POST_209_6001320,9,0.997785726682372,0.9994,0.9073,45.44863318367626,0.019367042928934,1
brain_AXT1POST_209_6001279,0,0.9933038788347958,0.9991,0.8851,34.90320982636527,0.0515877269208431,1
brain_AXT1POST_209_6001279,1,0.9884530325369096,0.9983,0.8352,36.20374221274479,0.086887277662754,1
brain_AXT1POST_209_6001279,2,0.9754459409450912,0.9977,0.802,35.11920529596854,0.1082149147987365,1
brain_AXT1POST_209_6001279,3,0.992722330033196,0.9992,0.8937,37.41611505261539,0.0401846021413803,1
brain_AXT1POST_209_6001279,4,0.992494745942175,0.9989,0.857,39.685860500731984,0.0569821894168853,1
brain_AXT1POST_209_6001279,5,0.9976612017698891,0.9996,0.9048,44.10780195419753,0.0284292511641979,1
brain_AXT1POST_209_6001279,6,0.9981145836037764,0.9996,0.917,45.944646086726245,0.024346163496375,1
brain_AXT1POST_209_6001279,7,0.991622033988326,0.9991,0.8759,39.27818004598067,0.0387581922113895,1
brain_AXT1POST_209_6001279,8,0.9866472157548556,0.9981,0.8118,37.11466915613202,0.0558706149458885,1
brain_AXT1POST_209_6001279,9,0.9975182717934072,0.9994,0.9058,45.54791671751957,0.0223855152726173,1
brain_AXT1POST_209_6001264,0,0.9961292158254824,0.999,0.8753,40.41977323313838,0.0535513870418071,1
brain_AXT1POST_209_6001264,1,0.9905514027886086,0.9984,0.8409,39.90643468545108,0.0683194771409034,1
brain_AXT1POST_209_6001264,2,0.9873527893253096,0.9981,0.8392,39.551074125513125,0.0825605690479278,1
brain_AXT1POST_209_6001264,3,0.9861103137475312,0.9984,0.8412,36.51002096013689,0.0794620513916015,1
brain_AXT1POST_209_6001264,4,0.9842482420410166,0.9984,0.8524,35.045780734670814,0.0765049904584884,1
brain_AXT1POST_209_6001264,5,0.999528277161968,0.9999,0.9653,47.52035354885634,0.0132587114349007,1
brain_AXT1POST_209_6001264,6,0.9943293732501026,0.9991,0.8906,38.21479524712797,0.0413344651460647,1
brain_AXT1POST_209_6001264,7,0.9971068812084148,0.9995,0.9059,38.15523156457911,0.0282488577067852,1
brain_AXT1POST_209_6001264,8,0.9984158158425476,0.9997,0.9114,45.76904764966906,0.025403631851077,1
brain_AXT1POST_209_6001264,9,0.997258031160528,0.9995,0.9307,46.369336800197786,0.0157100465148687,1
brain_AXT1POST_209_6001250,0,0.9907030048360468,0.9988,0.8573,42.00956335366257,0.0572507828474044,1
brain_AXT1POST_209_6001250,1,0.9968127447192444,0.9995,0.923,43.95861218510433,0.026840254664421,1
brain_AXT1POST_209_6001250,2,0.9834249366971718,0.998,0.8447,31.18925986651061,0.0504871495068073,1
brain_AXT1POST_209_6001250,3,0.9846611764227744,0.9983,0.8608,36.46585697170013,0.0476963482797145,1
brain_AXT1POST_209_6001250,4,0.9925177974506432,0.9991,0.8916,39.75935802197797,0.0342922620475292,1
brain_AXT1POST_209_6001250,5,0.9959358422080888,0.9994,0.9091,45.57010939704195,0.0284837521612644,1
brain_AXT1POST_209_6001250,6,0.9938447457252976,0.9993,0.9036,42.676641163065725,0.0238572247326374,1
brain_AXT1POST_209_6001250,7,0.9964538679548928,0.9993,0.8913,43.77334529920435,0.025584252551198,1
brain_AXT1POST_209_6001250,8,0.9960165173345268,0.9993,0.9063,41.60785878741514,0.0204801950603723,1
brain_AXT1POST_209_6001250,9,0.9936070311968584,0.9991,0.8846,42.69448585194674,0.0267483238130807,1
brain_AXT1POST_209_6001236,0,0.9873103011464036,0.9985,0.8455,38.13340174331687,0.0750861912965774,1
brain_AXT1POST_209_6001236,1,0.991062035201215,0.999,0.8646,37.05441108108592,0.0627150014042854,1
brain_AXT1POST_209_6001236,2,0.9942631537668116,0.9992,0.8986,42.58981039158789,0.0369576811790466,1
brain_AXT1POST_209_6001236,3,0.9893063667541416,0.9988,0.8508,37.08311116394111,0.0624749213457107,1
brain_AXT1POST_209_6001236,4,0.9819616980477576,0.9983,0.8152,36.54218958539709,0.0763940066099166,1
brain_AXT1POST_209_6001236,5,0.9965822510562544,0.9994,0.9013,46.66252884264595,0.0299257449805736,1
brain_AXT1POST_209_6001236,6,0.985209270140458,0.9986,0.8193,38.84988767692052,0.0571329966187477,1
brain_AXT1POST_209_6001236,7,0.9988942789355576,0.9998,0.9562,47.45875855722075,0.0117463050410151,1
brain_AXT1POST_209_6001236,8,0.9983884702246932,0.9997,0.9285,44.48996696680767,0.0174169335514307,1
brain_AXT1POST_209_6001236,9,0.9897273088012074,0.9987,0.8377,36.78732213327718,0.0381757095456123,1
brain_AXT1POST_209_6001234,0,0.9859161545957597,0.9984,0.8565,42.34191928692629,0.0565377138555049,1
brain_AXT1POST_209_6001234,1,0.9889003917552374,0.9988,0.8817,44.50060107968184,0.041425384581089,1
brain_AXT1POST_209_6001234,2,0.9909873245929276,0.999,0.8996,45.67522439640884,0.0365364700555801,1
brain_AXT1POST_209_6001234,3,0.9906321313642716,0.9991,0.9055,41.57459385917676,0.0386187098920345,1
brain_AXT1POST_209_6001234,4,0.9977953528478426,0.9996,0.947,47.17130507107318,0.020444793626666,1
brain_AXT1POST_209_6001234,5,0.997909269327072,0.9997,0.9246,49.05077222189063,0.0247585698962211,1
brain_AXT1POST_209_6001234,6,0.998724362943462,0.9997,0.9268,46.24953414033926,0.0244017485529184,1
brain_AXT1POST_209_6001234,7,0.9968846710615898,0.9996,0.9384,48.66474692967113,0.0205873679369688,1
brain_AXT1POST_209_6001234,8,0.9950543543632384,0.999,0.8816,46.92836275934499,0.0371121615171432,1
brain_AXT1POST_209_6001234,9,0.9961400323080872,0.9992,0.8876,46.08750853232304,0.031664989888668,1
brain_AXT1POST_209_6001199,0,0.9926421089096614,0.9988,0.8538,38.38634252052707,0.0558547601103782,1
brain_AXT1POST_209_6001199,1,0.9818722111161496,0.9984,0.8124,36.68991980064875,0.0666873976588249,1
brain_AXT1POST_209_6001199,2,0.988626880252596,0.9984,0.8286,40.04875955538967,0.0741743892431259,1
brain_AXT1POST_209_6001199,3,0.9842111237074128,0.9985,0.8517,39.890554414617256,0.0523389317095279,1
brain_AXT1POST_209_6001199,4,0.9954436816924088,0.9995,0.9199,44.55159350911323,0.0277893580496311,1
brain_AXT1POST_209_6001199,5,0.9962166568452184,0.9994,0.8976,38.87792222156194,0.0279870107769966,1
brain_AXT1POST_209_6001199,6,0.9979705818664796,0.9996,0.9425,43.92835304003547,0.01706438139081,1
brain_AXT1POST_209_6001199,7,0.9945279725704608,0.9993,0.8825,39.57130959925206,0.0308128669857978,1
brain_AXT1POST_209_6001199,8,0.9975283498029616,0.9995,0.9174,46.19715127012515,0.0212029926478862,1
brain_AXT1POST_209_6001199,9,0.99526967451691,0.9992,0.8641,41.80942189648974,0.032557338476181,1
brain_AXT1POST_209_6001109,0,0.9928603070543116,0.9989,0.8883,43.99932343002068,0.0403140299022197,1
brain_AXT1POST_209_6001109,1,0.981622084423183,0.9982,0.8402,38.10919181469415,0.0770709589123725,1
brain_AXT1POST_209_6001109,2,0.9954152403438332,0.9993,0.911,46.26318953947703,0.0323840752243995,1
brain_AXT1POST_209_6001109,3,0.9943990429676663,0.9991,0.8785,41.89248582771424,0.0417804457247257,1
brain_AXT1POST_209_6001109,4,0.994618216034006,0.9992,0.8897,44.57120303954004,0.0398561395704746,1
brain_AXT1POST_209_6001109,5,0.9947586443231236,0.9991,0.8616,43.786192360880136,0.0388671122491359,1
brain_AXT1POST_209_6001109,6,0.9973595379365492,0.9995,0.9118,44.79302870053563,0.0240176878869533,1
brain_AXT1POST_209_6001109,7,0.9995430869966055,0.9999,0.9677,48.22235096730135,0.0091799478977918,1
brain_AXT1POST_209_6001109,8,0.997534823087806,0.9996,0.9375,46.46204582186738,0.0147105772048234,1
brain_AXT1POST_209_6001109,9,0.9974777862355284,0.9994,0.8898,42.40482617203856,0.0276307947933673,1
brain_AXT1POST_209_6001064,0,0.9960300115954394,0.9995,0.9261,44.19614161169561,0.0326680168509483,1
brain_AXT1POST_209_6001064,1,0.9943213838465396,0.9991,0.9045,41.9593034160792,0.0366940610110759,1
brain_AXT1POST_209_6001064,2,0.9943038639072628,0.9989,0.888,39.66323312648806,0.0490101426839828,1
brain_AXT1POST_209_6001064,3,0.989737949931552,0.9987,0.8732,35.81124034936681,0.042995199561119,1
brain_AXT1POST_209_6001064,4,0.9906068750052904,0.9989,0.8782,40.29184085475766,0.0503959842026233,1
brain_AXT1POST_209_6001064,5,0.9958244360931504,0.9992,0.8732,43.01195430470539,0.0445245802402496,1
brain_AXT1POST_209_6001064,6,0.9862710713651954,0.999,0.8776,35.345378429781896,0.0496821254491806,1
brain_AXT1POST_209_6001064,7,0.996371229922424,0.9993,0.9093,44.79261277904171,0.032713882625103,1
brain_AXT1POST_209_6001064,8,0.98827041292721,0.9988,0.8632,40.382800966423886,0.0399348847568035,1
brain_AXT1POST_209_6001064,9,0.9976419544931078,0.9995,0.8917,40.37312477247109,0.0293995290994644,1
brain_AXT1POST_208_2080634,0,0.9863255292076044,0.9983,0.8065,37.41915826993368,0.0898017212748527,1
brain_AXT1POST_208_2080634,1,0.9986915135385144,0.9997,0.941,46.14062289682299,0.0222218129783868,1
brain_AXT1POST_208_2080634,2,0.9937460903785638,0.999,0.8478,38.00853887367545,0.0606885068118572,1
brain_AXT1POST_208_2080634,3,0.9954159201128424,0.9995,0.9092,42.96890194677508,0.0375608503818511,1
brain_AXT1POST_208_2080634,4,0.9977408757524447,0.9996,0.9108,43.397944402132254,0.032048363238573,1
brain_AXT1POST_208_2080634,5,0.9982499955817854,0.9998,0.9665,47.52625254234471,0.0175436493009328,1
brain_AXT1POST_208_2080634,6,0.9987575493903956,0.9997,0.9386,47.97602107580527,0.0228799972683191,1
brain_AXT1POST_208_2080634,7,0.997513858082402,0.9994,0.8984,42.834217074759,0.0310313366353511,1
brain_AXT1POST_208_2080634,8,0.9989242289904172,0.9998,0.9586,48.22187325602763,0.0128588061779737,1
brain_AXT1POST_208_2080634,9,0.9928519945884988,0.9994,0.914,40.88574888629344,0.0267671346664428,1
brain_AXT1POST_208_2080624,0,0.9993617489607632,0.9999,0.9743,48.81479720526588,0.0099911279976367,1
brain_AXT1POST_208_2080624,1,0.9774960698113496,0.9977,0.7844,35.471271077657114,0.1110680103302002,1
brain_AXT1POST_208_2080624,2,0.9938787557939082,0.9989,0.8558,41.58487178799739,0.0630757808685302,1
brain_AXT1POST_208_2080624,3,0.9718386683032394,0.9973,0.7755,31.06482161519727,0.1273341178894043,1
brain_AXT1POST_208_2080624,4,0.9904334984733096,0.9991,0.8715,40.32171690763612,0.0601262189447879,1
brain_AXT1POST_208_2080624,5,0.9956235564474764,0.9992,0.9003,41.04752610153525,0.0454449132084846,1
brain_AXT1POST_208_2080624,6,0.985179504577654,0.9984,0.8334,35.19358162075841,0.0792956724762916,1
brain_AXT1POST_208_2080624,7,0.9938311933546834,0.9994,0.9218,44.122817336226575,0.0293174888938665,1
brain_AXT1POST_208_2080624,8,0.9987118401156424,0.9997,0.9515,44.43490631996305,0.0169864185154438,1
brain_AXT1POST_208_2080624,9,0.9906115941515145,0.9992,0.8788,37.35042179439609,0.0424548871815204,1
brain_AXT1POST_208_2080553,0,0.992652784356962,0.999,0.8615,40.90161898083081,0.0575150176882743,1
brain_AXT1POST_208_2080553,1,0.9810614142953804,0.9981,0.7896,35.2020164131315,0.094717800617218,1
brain_AXT1POST_208_2080553,2,0.9824267104796308,0.9977,0.7626,36.21942079970063,0.1046065241098404,1
brain_AXT1POST_208_2080553,3,0.9989133551997468,0.9998,0.9566,47.93718690028756,0.0158603973686695,1
brain_AXT1POST_208_2080553,4,0.9944870715594712,0.9991,0.8788,43.88783214742215,0.0465711914002895,1
brain_AXT1POST_208_2080553,5,0.9855286134467276,0.9988,0.8399,36.64565617520757,0.066264808177948,1
brain_AXT1POST_208_2080553,6,0.9966587635539378,0.9995,0.9212,43.79711339095171,0.0243191141635179,1
brain_AXT1POST_208_2080553,7,0.9952521202669998,0.9994,0.9066,43.19225200968194,0.031293150037527,1
brain_AXT1POST_208_2080553,8,0.9990988488775506,0.9999,0.9721,46.60167505496659,0.0104374773800373,1
