Subject ID,Slice Index,Haarpsi,VSI,VIF,NQM,LPIPS
brain_AXT1POST_210_6001850,0,0.9148089487886286,tensor(0.9861),tensor(0.5327),29.473589175500777,0.2373133450746536
brain_AXT1POST_210_6001850,1,0.9558030304268186,tensor(0.9941),tensor(0.6382),33.19706149293674,0.1781897544860839
brain_AXT1POST_210_6001850,2,0.9349779713792368,tensor(0.9914),tensor(0.6198),30.253256641990124,0.2026523649692535
brain_AXT1POST_210_6001850,3,0.9717947284133248,tensor(0.9959),tensor(0.6921),33.87631981982847,0.1382491737604141
brain_AXT1POST_210_6001850,4,0.9247865325893724,tensor(0.9903),tensor(0.5974),29.807987974723773,0.1817553639411926
brain_AXT1POST_210_6001850,5,0.93700835223533,tensor(0.9924),tensor(0.6095),31.36636635307276,0.1683742105960846
brain_AXT1POST_210_6001850,6,0.9637654780521996,tensor(0.9956),tensor(0.6840),33.21608295081402,0.1178997382521629
brain_AXT1POST_210_6001850,7,0.9755757139947252,tensor(0.9955),tensor(0.6564),26.9794968037684,0.1156913489103317
brain_AXT1POST_210_6001850,8,0.9513662976536464,tensor(0.9938),tensor(0.6257),35.6482044494479,0.1270341277122497
brain_AXT1POST_210_6001850,9,0.95236908749615,tensor(0.9939),tensor(0.6251),33.90387376759641,0.1151661127805709
brain_AXT1POST_210_6001797,0,0.9736001462904724,tensor(0.9952),tensor(0.7120),35.29345449975432,0.1452758014202118
brain_AXT1POST_210_6001797,1,0.928692908218992,tensor(0.9895),tensor(0.5717),27.06105719186663,0.2136923819780349
brain_AXT1POST_210_6001797,2,0.906440812910222,tensor(0.9843),tensor(0.5658),32.299449542873866,0.2181099951267242
brain_AXT1POST_210_6001797,3,0.9449587933153646,tensor(0.9907),tensor(0.5999),34.47392539660569,0.2075993418693542
brain_AXT1POST_210_6001797,4,0.9288623785725671,tensor(0.9911),tensor(0.6031),31.77015357161224,0.2025355249643325
brain_AXT1POST_210_6001797,5,0.9564599236084658,tensor(0.9941),tensor(0.6815),37.314903349209736,0.1602407991886139
brain_AXT1POST_210_6001797,6,0.953030896858968,tensor(0.9941),tensor(0.6881),37.74197801063886,0.1551097780466079
brain_AXT1POST_210_6001797,7,0.9866996000844208,tensor(0.9981),tensor(0.8094),41.261635144750485,0.0762457177042961
brain_AXT1POST_210_6001797,8,0.9798067182790368,tensor(0.9974),tensor(0.7388),36.98907873437675,0.0984860584139823
brain_AXT1POST_210_6001797,9,0.9808125156723736,tensor(0.9971),tensor(0.7402),38.19823833206756,0.0836572647094726
brain_AXT1POST_210_6001790,0,0.9255958318084616,tensor(0.9903),tensor(0.5878),25.51637229675022,0.1853549629449844
brain_AXT1POST_210_6001790,1,0.9759461713260812,tensor(0.9963),tensor(0.7013),31.509832463010497,0.116156943142414
brain_AXT1POST_210_6001790,2,0.9549259943386196,tensor(0.9933),tensor(0.6262),30.00786342138657,0.1727519482374191
brain_AXT1POST_210_6001790,3,0.942470378112609,tensor(0.9919),tensor(0.6469),31.24057151231228,0.1584825217723846
brain_AXT1POST_210_6001790,4,0.9325030609689764,tensor(0.9921),tensor(0.6165),30.111922035430045,0.161001056432724
